county,c_vec
 County,0.0
Alameda County,56.22078842721341
Alpine County,0.0
Amador County,0.0
Butte County,0.14812527040451035
Calaveras County,0.0
Clark County,0.0
Colusa County,1.9836970196298072
Contra Costa County,88.13477707009467
El Dorado County,18.792467202021275
Esmeralda County,0.0
Fresno County,31.281785624982316
Glenn County,2.3523801802929953
Humboldt County,3.5196656779612647
Imperial County,57.540906779170534
Inyo County,2.0618467949323422
Josephine County,0.0
Kern County,333.2673745150859
Kings County,0.558224522218542
Klamath County,0.0
La Paz County,1.8299783189513974
Lake County,2.3645846959203602
Lassen County,0.23688060606910458
Los Angeles County,396.8846507687935
Madera County,0.0
Maricopa County,0.0
Marin County,0.2848002683152878
Mariposa County,0.0
Mendocino County,3.8641943863663117
Merced County,36.41359415606942
Modoc County,0.0
Mono County,1.3959029276936115
Monterey County,92.49077765417535
Municipio de Mexicali County,0.18403853109609875
Municipio de Tijuana County,0.0
Napa County,28.031792894224534
Nevada County,0.0
Orange County,17.62349764558097
Placer County,0.0
Plumas County,0.0
Riverside County,137.0086810656347
Sacramento County,171.5144412589219
San Benito County,44.87603376684236
San Bernardino County,245.69939875586724
San Diego County,211.90513516155002
San Francisco County,0.0
San Joaquin County,126.14618764248793
San Luis Obispo County,0.0
San Mateo County,0.0
Santa Barbara County,0.0
Santa Clara County,112.16188489057356
Santa Cruz County,0.0
Shasta County,16.3999815806116
Sierra County,0.0
Siskiyou County,0.0
Solano County,29.015107961761974
Sonoma County,15.605716661211392
Stanislaus County,62.577504108287165
Sutter County,0.0
Tehama County,2.6743523064094985
Trinity County,3.6687308110154735
Tulare County,23.170451848023813
Tuolumne County,0.0
Ventura County,23.851399899452097
Yolo County,1.1158295726478928
Yuba County,0.0
Yuma County,0.0
