county,carb_emit
 County,0.0
Alameda County,8.859629723944936
Alpine County,0.0
Amador County,0.0
Butte County,0.0
Calaveras County,0.0
Clark County,0.0
Colusa County,0.0
Contra Costa County,10.679852128795257
El Dorado County,1.6685444883771017
Esmeralda County,0.0
Fresno County,5.771396673123258
Glenn County,0.11372140322466481
Humboldt County,0.44024973790099464
Imperial County,1.2676252378470467
Inyo County,0.15016918873583998
Josephine County,0.0
Kern County,18.734980636689524
Kings County,0.04426946303007486
Klamath County,0.0
La Paz County,0.13089042497184916
Lake County,0.35969608630961036
Lassen County,0.027165847874241877
Los Angeles County,47.42892181391723
Madera County,0.011131299730829535
Maricopa County,0.0
Marin County,0.0
Mariposa County,0.0
Mendocino County,0.5022830673025499
Merced County,2.1430890767997375
Modoc County,0.0
Mono County,0.0554194802063829
Monterey County,9.701492622032237
Municipio de Mexicali County,0.035401609504694766
Municipio de Tijuana County,0.0
Napa County,1.7398526965038719
Nevada County,0.0
Orange County,1.6192919598457363
Placer County,0.0
Plumas County,0.0
Riverside County,15.761665389135503
Sacramento County,17.682445830203264
San Benito County,3.9440816975153186
San Bernardino County,18.77745756567118
San Diego County,13.055704544700225
San Francisco County,0.0
San Joaquin County,6.614845581769412
San Luis Obispo County,0.11023094180105658
San Mateo County,0.703986490562891
Santa Barbara County,0.0
Santa Clara County,12.617826966459814
Santa Cruz County,1.8434308940628972
Shasta County,0.9764665273875057
Sierra County,0.0
Siskiyou County,0.0
Solano County,3.1555579418705944
Sonoma County,2.478115535491049
Stanislaus County,7.082825000167567
Sutter County,0.0
Tehama County,0.2750399011982792
Trinity County,0.30240629215339543
Tulare County,3.437333675378094
Tuolumne County,0.0
Ventura County,1.492777151360297
Yolo County,0.0
Yuba County,0.0
Yuma County,0.04526253859675362
