county,c_vec
 County,0.5443996316157184
Alameda County,114.35450204060737
Alpine County,0.0
Amador County,0.0
Butte County,0.1522851285978291
Calaveras County,0.0
Clark County,0.0
Colusa County,2.735763434879276
Contra Costa County,146.48210524155147
El Dorado County,23.970652904687704
Esmeralda County,0.07747603837027894
Fresno County,50.75858601805471
Glenn County,2.9842334336548024
Humboldt County,3.869571635290597
Imperial County,146.23744904768503
Inyo County,3.6594148490487446
Josephine County,0.0
Kern County,193.2214949268713
Kings County,1.922376143418142
Klamath County,0.0
La Paz County,2.0837489443357087
Lake County,2.429876654377735
Lassen County,0.2368806062096852
Los Angeles County,594.4021029315544
Madera County,0.0007429074148428177
Maricopa County,0.0
Marin County,0.0
Mariposa County,0.0
Mendocino County,4.068720432484365
Merced County,27.98338606778524
Modoc County,0.0
Mono County,0.6597377926489445
Monterey County,111.54725413377673
Municipio de Mexicali County,0.2562460402950788
Municipio de Tijuana County,1.4574535445585721
Napa County,34.57100632425811
Nevada County,0.0
Orange County,25.351464996782543
Placer County,0.0
Plumas County,0.0
Riverside County,172.87827163607426
Sacramento County,179.84507460723793
San Benito County,33.23534124674829
San Bernardino County,254.3626605938991
San Diego County,254.7156236094362
San Francisco County,0.0
San Joaquin County,111.68701800388553
San Luis Obispo County,0.3742488966925206
San Mateo County,26.14190701341929
Santa Barbara County,2.4161213276969025
Santa Clara County,181.70569117124933
Santa Cruz County,13.133199149495873
Shasta County,18.696128879663952
Sierra County,0.0
Siskiyou County,0.0
Solano County,30.822755585219408
Sonoma County,22.983206846480968
Stanislaus County,80.15441965939596
Sutter County,0.0
Tehama County,2.739413100167994
Trinity County,3.802367290474819
Tulare County,29.555986347646247
Tuolumne County,0.0
Ventura County,33.210892728392935
Yolo County,1.5388669312508143
Yuba County,0.0
Yuma County,1.5982673436188972
