county,carb_emit
 County,0.0
Alameda County,5.1215680343457555
Alpine County,0.0
Amador County,0.0
Butte County,0.0
Calaveras County,0.0
Clark County,0.0
Colusa County,0.0
Contra Costa County,9.585005776386332
El Dorado County,2.42089151171927
Esmeralda County,0.0
Fresno County,5.296621187912936
Glenn County,0.10795351563399072
Humboldt County,0.42691246122732285
Imperial County,0.9539810542373268
Inyo County,0.15122236323483929
Josephine County,0.0
Kern County,15.798630526842556
Kings County,0.014496442460967124
Klamath County,0.0
La Paz County,0.049662894316963385
Lake County,0.3505231431611996
Lassen County,0.026772877196583354
Los Angeles County,42.38198700385145
Madera County,0.0038314481369352863
Maricopa County,0.0
Marin County,0.0
Mariposa County,0.0
Mendocino County,0.48816945558201413
Merced County,1.9583502035030074
Modoc County,0.0
Mono County,0.05461780331171327
Monterey County,8.560205439087197
Municipio de Mexicali County,0.017291729935845844
Municipio de Tijuana County,0.06868098580942135
Napa County,1.204542985940988
Nevada County,0.0
Orange County,1.0278117232640676
Placer County,0.0
Plumas County,0.0
Riverside County,15.227576062614638
Sacramento County,17.033407332185096
San Benito County,3.6766132775637965
San Bernardino County,16.72496644668833
San Diego County,22.824137893678305
San Francisco County,0.0
San Joaquin County,7.625862200714357
San Luis Obispo County,0.08440983593227992
San Mateo County,0.8368587216766614
Santa Barbara County,0.0
Santa Clara County,10.487889552975705
Santa Cruz County,1.497535297680079
Shasta County,0.9127565751398694
Sierra County,0.0
Siskiyou County,0.0
Solano County,2.91692951675684
Sonoma County,2.2056987799658443
Stanislaus County,6.396977611333321
Sutter County,0.0
Tehama County,0.2696543508492237
Trinity County,0.2932181317282536
Tulare County,3.0753708982764465
Tuolumne County,0.0
Ventura County,1.2945543692416053
Yolo County,0.0
Yuba County,0.0
Yuma County,0.022902952115515712
