county,c_vec
 County,0.0
Alameda County,80.10858100715727
Alpine County,0.0
Amador County,0.0
Butte County,0.15205343995487544
Calaveras County,8.182482485527514
Clark County,0.0
Colusa County,2.4749207248951923
Contra Costa County,114.76790050990806
El Dorado County,22.75301647568589
Esmeralda County,0.0
Fresno County,43.04641131337591
Glenn County,2.7711402885831333
Humboldt County,3.8200729311749932
Imperial County,62.46138567945481
Inyo County,2.066019600318685
Josephine County,0.0
Kern County,208.10433888881207
Kings County,1.4160360035443072e-09
Klamath County,0.0
La Paz County,2.9379506803443833
Lake County,2.461789701877949
Lassen County,0.2368806061799537
Los Angeles County,492.8457035327324
Madera County,0.0
Maricopa County,0.0
Marin County,0.0
Mariposa County,0.0
Mendocino County,4.048141101693274
Merced County,41.562878779927566
Modoc County,0.0
Mono County,1.3959029278895614
Monterey County,100.92113854135282
Municipio de Mexicali County,0.19838341590983347
Municipio de Tijuana County,1.1201774639421707
Napa County,35.10078987969475
Nevada County,0.0
Orange County,16.60476790143064
Placer County,0.0
Plumas County,0.0
Riverside County,146.79735986615842
Sacramento County,178.0108998316999
San Benito County,52.19872724348181
San Bernardino County,282.03001537264686
San Diego County,242.13691106490347
San Francisco County,0.0
San Joaquin County,95.50454876856257
San Luis Obispo County,4.589891008566009e-07
San Mateo County,0.0
Santa Barbara County,1.1824953150225659
Santa Clara County,151.93275817665244
Santa Cruz County,0.0
Shasta County,18.144969029370802
Sierra County,0.0
Siskiyou County,0.0
Solano County,33.600802358186286
Sonoma County,20.157412807572673
Stanislaus County,80.56869586837398
Sutter County,0.0
Tehama County,2.7360921089098875
Trinity County,3.76202091118631
Tulare County,27.9893654918984
Tuolumne County,32.729929942110054
Ventura County,31.105245506270276
Yolo County,1.3921429069106108
Yuba County,0.0
Yuma County,0.0
