county,c_vec
 County,0.3196939537700423
Alameda County,80.008981940416
Alpine County,0.0
Amador County,0.0
Butte County,0.17663603332809824
Calaveras County,0.0
Clark County,0.0
Colusa County,38.35620330746423
Contra Costa County,293.8247244547176
El Dorado County,2.5851753531287236
Esmeralda County,0.0
Fresno County,79.84238575512855
Glenn County,31.517687252249516
Humboldt County,4.459637898725743
Imperial County,68.78242666899017
Inyo County,2.3438347347323325
Josephine County,0.0
Kern County,713.1772010854761
Kings County,14.888517153547511
Klamath County,0.0
La Paz County,4.508578112086996
Lake County,3.9339434224192154
Lassen County,0.23688060736377106
Los Angeles County,709.0287260750019
Madera County,0.0
Maricopa County,0.0
Marin County,0.0
Mariposa County,0.0
Mendocino County,0.0
Merced County,38.484665127807894
Modoc County,0.0
Mono County,1.3475491367643389
Monterey County,160.6184127307872
Municipio de Mexicali County,0.20470308916383745
Municipio de Tijuana County,8.79206469260792
Napa County,0.0
Nevada County,0.0
Orange County,21.55819939146138
Placer County,0.8248738167580401
Plumas County,0.0
Riverside County,182.23023722212793
Sacramento County,214.75877051457175
San Benito County,44.944201797287676
San Bernardino County,464.1668103735499
San Diego County,166.7203976480316
San Francisco County,0.0
San Joaquin County,161.20777304786213
San Luis Obispo County,1.7234506085143808
San Mateo County,0.0
Santa Barbara County,24.351482926143923
Santa Clara County,288.41723602024473
Santa Cruz County,0.0
Shasta County,19.963436202309232
Sierra County,0.0
Siskiyou County,0.0
Solano County,129.1216250578835
Sonoma County,13.437289892308332
Stanislaus County,108.51040633065759
Sutter County,35.49184292091635
Tehama County,3.134561415403201
Trinity County,5.275706954362164
Tulare County,34.273142517614296
Tuolumne County,0.0
Ventura County,50.38992554796718
Yolo County,21.575364351841756
Yuba County,0.0
Yuma County,0.0
