county,0
Alameda County,0.01410151321208477
Alpine County,0.0
Amador County,0.0
Butte County,0.0
Calaveras County,0.0
Clark County,
Colusa County,0.0
Contra Costa County,0.04766394654549438
El Dorado County,0.08730372847893536
Esmeralda County,0.0
Fresno County,0.0549827855885305
Glenn County,0.03775857046512826
Humboldt County,0.02941271973176137
Imperial County,0.13889323784152272
Inyo County,0.0013358222453532542
Jackson County,0.11733728652353408
Josephine County,
Kern County,0.06367453838494058
Kings County,0.0015134478972561752
Klamath County,
La Paz County,2.8093166747705665
Lake County,0.02467112155321391
Lassen County,0.0014472980908962908
Los Angeles,0.10131038390644
Los Angeles County,0.0316583874437232
Madera County,0.0018537619276851299
Maricopa County,
Marin County,0.0
Mariposa County,0.0
Mendocino County,0.02582207560763702
Merced County,0.06790365400953047
Modoc County,0.0
Mono County,0.009779723551730393
Monterey County,0.09216687129333594
Municipio de Mexicali,0.012138894260424958
Municipio de Tijuana,0.046429812104260726
Napa County,0.040404221481550984
Nevada County,0.0
Orange County,0.0019755931642943024
Placer County,0.0
Plumas County,0.0
Riverside County,0.05327352762221073
Sacramento County,0.08356499616938798
San Benito County,1.2856620784783872
San Bernardino County,0.05144722020407362
San Diego County,0.03387085356300779
San Francisco County,0.0
San Joaquin County,0.04073023337047621
San Luis Obispo County,0.0025732718114747813
San Mateo County,0.0
Santa Barbara County,0.0
Santa Clara County,0.058084795788879685
Santa Cruz County,0.0
Shasta County,0.029573463713884078
Sierra County,0.0
Siskiyou County,0.02462847903248206
Solano County,0.020005191598597524
Sonoma County,0.025329162944597444
Stanislaus County,0.06268265413082001
Sutter County,0.0
Tehama County,0.019361765191862258
Trinity County,0.04889450467162569
Tulare County,0.040989999126089756
Tuolumne County,0.4070261827852106
Ventura County,0.010801387752919694
Yolo County,0.0
Yuba County,0.0
Yuma County,0.06738478227165606
