county,c_vec
 County,1.614290158476899
Alameda County,69.94774996540514
Alpine County,0.0
Amador County,0.0
Butte County,0.1560628423156293
Calaveras County,0.0
Clark County,0.0
Colusa County,31.298047682160178
Contra Costa County,229.62105540498482
El Dorado County,23.48385184963411
Esmeralda County,0.07907544456731604
Fresno County,63.92485819667692
Glenn County,26.209977951590886
Humboldt County,4.344698261587277
Imperial County,151.39623282703448
Inyo County,3.8848109543319107
Josephine County,0.0
Kern County,352.851785096758
Kings County,6.402966443514037
Klamath County,0.0
La Paz County,2.3684424753760585
Lake County,2.653766454297601
Lassen County,0.23688060732658256
Los Angeles County,881.8391966085993
Madera County,0.6445059155785281
Maricopa County,0.0
Marin County,0.0
Mariposa County,0.0
Mendocino County,4.8259021064032295
Merced County,46.95268644219559
Modoc County,0.0
Mono County,0.6288047807122605
Monterey County,132.7051252530652
Municipio de Mexicali County,0.23292658900839472
Municipio de Tijuana County,4.385925657857724
Napa County,0.0
Nevada County,0.0
Orange County,198.55708052082707
Placer County,0.0
Plumas County,0.0
Riverside County,118.28266925170891
Sacramento County,186.53077375134205
San Benito County,53.03682992734583
San Bernardino County,251.92259307080357
San Diego County,300.8955067882466
San Francisco County,0.0
San Joaquin County,173.22779883713144
San Luis Obispo County,1.487890866056676
San Mateo County,0.0
Santa Barbara County,6.087002320923785
Santa Clara County,214.50765080585526
Santa Cruz County,0.0
Shasta County,19.505739092655467
Sierra County,0.0
Siskiyou County,0.0
Solano County,17.528937873604697
Sonoma County,8.894532510892038
Stanislaus County,88.02611361285754
Sutter County,7.265633163055193
Tehama County,2.7972753079047536
Trinity County,4.237395913503449
Tulare County,33.511515732099525
Tuolumne County,0.0
Ventura County,38.78676938170997
Yolo County,17.6051518125031
Yuba County,0.0
Yuma County,0.870680179701326
