county,l_ren
 County,0.0
Alameda County,1529.780073219579
Alpine County,24.6542794
Amador County,43.135853929999996
Butte County,184.67015953
Calaveras County,12.9297583
Clark County,0.0
Colusa County,38.08401371
Contra Costa County,1103.7958357339837
El Dorado County,83.46436915280944
Esmeralda County,5.028557885747782
Fresno County,672.3581452194176
Glenn County,46.81545521435701
Humboldt County,84.19606365816932
Imperial County,105.99730264088463
Inyo County,110.02667912087377
Josephine County,0.0
Kern County,875.1568524430631
Kings County,144.02778164862332
Klamath County,0.0
La Paz County,0.0
Lake County,61.48571691043394
Lassen County,59.75618688437412
Los Angeles County,7439.874457863301
Madera County,98.85978130778814
Maricopa County,0.0
Marin County,245.14834018
Mariposa County,11.79819986
Mendocino County,73.55879694180778
Merced County,177.73543974679916
Modoc County,21.57146009
Mono County,6.12555156255265
Monterey County,280.86173594557215
Municipio de Mexicali County,6.589132481234686
Municipio de Tijuana County,20.467511059864258
Napa County,137.35641008
Nevada County,31.245859550000002
Orange County,2128.0209056915423
Placer County,306.836917539
Plumas County,33.07531161
Riverside County,1137.5727997779636
Sacramento County,909.2790837835124
San Benito County,5.645166829699681
San Bernardino County,1448.0804646521651
San Diego County,2481.887338060268
San Francisco County,561.03909976
San Joaquin County,868.4353337660222
San Luis Obispo County,179.8197768389463
San Mateo County,713.568124348
Santa Barbara County,390.9084341317342
Santa Clara County,1897.9977827358418
Santa Cruz County,220.4454489
Shasta County,97.24196356968713
Sierra County,13.05370437
Siskiyou County,71.88187598
Solano County,393.9770245409416
Sonoma County,366.2757456107611
Stanislaus County,525.852841817233
Sutter County,97.69758503914215
Tehama County,54.395110554595604
Trinity County,21.14318377713631
Tulare County,354.0107790881197
Tuolumne County,55.237184350999996
Ventura County,736.5157617087547
Yolo County,197.86425264000002
Yuba County,75.37852795
Yuma County,3.533020168556283
