county,c_vec
 County,0.3192613739461888
Alameda County,79.95034541434588
Alpine County,0.0
Amador County,0.0
Butte County,0.1830206984304143
Calaveras County,0.0
Clark County,0.0
Colusa County,38.32381155771851
Contra Costa County,293.3189568390905
El Dorado County,2.5851753531245794
Esmeralda County,0.09932294394283593
Fresno County,79.75353525538706
Glenn County,31.504138285785594
Humboldt County,4.896739580987629
Imperial County,68.79856539662241
Inyo County,5.377670291322706
Josephine County,0.0
Kern County,711.6227897765064
Kings County,14.84530413391489
Klamath County,0.0
La Paz County,4.5061716663641125
Lake County,3.9339434224191425
Lassen County,0.23688060736361108
Los Angeles County,708.3004643074195
Madera County,0.0
Maricopa County,0.0
Marin County,0.0
Mariposa County,0.0
Mendocino County,0.0
Merced County,38.476558099720826
Modoc County,0.0
Mono County,0.6079326173100771
Monterey County,160.57366009751175
Municipio de Mexicali County,0.19079958949638376
Municipio de Tijuana County,8.755920346035822
Napa County,0.0
Nevada County,0.0
Orange County,21.49251866821278
Placer County,0.8193738194299965
Plumas County,0.0
Riverside County,187.54088985069905
Sacramento County,214.71200515006268
San Benito County,44.94520572312903
San Bernardino County,457.34015156127117
San Diego County,166.24925025142002
San Francisco County,0.0
San Joaquin County,161.19318038777317
San Luis Obispo County,1.723450608394243
San Mateo County,0.0
Santa Barbara County,23.989136149933522
Santa Clara County,288.0654944248723
Santa Cruz County,0.0
Shasta County,19.247796403744868
Sierra County,0.0
Siskiyou County,0.0
Solano County,128.8032004330723
Sonoma County,13.437289892308083
Stanislaus County,108.43873058904947
Sutter County,35.34324797774516
Tehama County,3.2303053801921116
Trinity County,5.427695896361202
Tulare County,34.273142517363084
Tuolumne County,0.0
Ventura County,50.29362975816518
Yolo County,21.557143992609042
Yuba County,0.0
Yuma County,0.0
