county,c_vec
 County,0.7381121576032789
Alameda County,112.91733765294835
Alpine County,0.0
Amador County,0.14992226526048893
Butte County,0.11001168864251981
Calaveras County,0.0
Clark County,0.0
Colusa County,28.717287588828697
Contra Costa County,178.16443418036536
El Dorado County,24.960377426899264
Esmeralda County,0.0
Fresno County,55.33720819795537
Glenn County,23.88285460744585
Humboldt County,2.808908353478187
Imperial County,147.2385946312334
Inyo County,2.1443465250291136
Josephine County,0.0
Kern County,249.07012784162
Kings County,3.7803305805035934
Klamath County,0.0
La Paz County,1.8431538152971871
Lake County,2.5334943982264106
Lassen County,0.23688060624273363
Los Angeles County,666.9908509765324
Madera County,0.0
Maricopa County,0.0
Marin County,0.0
Mariposa County,0.0
Mendocino County,4.556177531677372
Merced County,38.66147346932531
Modoc County,0.0
Mono County,1.3959029280005473
Monterey County,135.16845282541564
Municipio de Mexicali County,0.25796285409700015
Municipio de Tijuana County,3.2905966548118797
Napa County,0.32695281187756753
Nevada County,0.0
Orange County,26.286583372642472
Placer County,0.0
Plumas County,0.0
Riverside County,171.79915789693615
Sacramento County,182.33936807888264
San Benito County,45.21954574320484
San Bernardino County,308.5056528107809
San Diego County,270.2933087337652
San Francisco County,0.0
San Joaquin County,120.68071335224717
San Luis Obispo County,0.9110192115152582
San Mateo County,0.0
Santa Barbara County,5.597263508303452
Santa Clara County,187.82968758156312
Santa Cruz County,0.0
Shasta County,15.647757449919775
Sierra County,0.0
Siskiyou County,6.746501936722001
Solano County,22.213607988823448
Sonoma County,9.003053621767224
Stanislaus County,84.39417672698659
Sutter County,6.855866480557743e-06
Tehama County,1.9950576165613845
Trinity County,2.839499005698183
Tulare County,35.65879907488607
Tuolumne County,0.0
Ventura County,35.63904432636551
Yolo County,16.153474260265806
Yuba County,0.0
Yuma County,1.5883892361111829
