county,0
 County,
Alameda County,0.0
Alpine County,0.0
Amador County,0.0
Butte County,0.0
Calaveras County,0.0
Clark County,
Colusa County,0.0
Contra Costa County,0.0
El Dorado County,0.06067554769767971
Esmeralda County,0.12419139489055141
Fresno County,0.0
Glenn County,0.0
Humboldt County,1.1470401304292408
Imperial County,0.07058577931470927
Inyo County,0.12834565935819323
Josephine County,
Kern County,0.0008152344927624219
Kings County,0.0
Klamath County,
La Paz County,0.0
Lake County,0.0860557700725331
Lassen County,0.012660783565446525
Los Angeles County,0.0005266249699170536
Madera County,0.0
Maricopa County,
Marin County,0.0
Mariposa County,0.0
Mendocino County,0.0
Merced County,0.0
Modoc County,0.0
Mono County,0.1579203
Monterey County,0.0
Municipio de Mexicali County,0.1579203
Municipio de Tijuana County,0.0
Napa County,0.0
Nevada County,0.0
Orange County,0.0
Placer County,0.0
Plumas County,0.0
Riverside County,0.006185563518860229
Sacramento County,0.009470108985443757
San Benito County,0.0
San Bernardino County,0.00043272171536263995
San Diego County,0.0
San Francisco County,0.0
San Joaquin County,0.0
San Luis Obispo County,0.0
San Mateo County,0.0
Santa Barbara County,0.0
Santa Clara County,0.006772663331302698
Santa Cruz County,0.0
Shasta County,0.31403817883816315
Sierra County,0.0
Siskiyou County,0.0
Solano County,0.0
Sonoma County,0.011334553601421445
Stanislaus County,0.18154554881453994
Sutter County,0.0
Tehama County,0.9019442069799037
Trinity County,1.1553717613836434
Tulare County,0.0
Tuolumne County,0.0
Ventura County,0.028693591671783952
Yolo County,0.0
Yuba County,0.0
Yuma County,0.01949629929295503
