,bus_i,l_ren,c_vec,county,carb_inten_no_renew,pd,kV,carb_inten_inc_all,Type,Import,Lat,Lon
0,1,36.7303381,0.0,Alameda County,0.0,15.6230043,115,0.0,'Substation',' ',37.77243572,-122.2429162
1,2,7.90806479,0.0,Alameda County,0.0,3.36364261,66,0.0,'Substation',' ',37.77848161,-121.6259513
2,3,0.0,0.0,Alameda County,0.0,0.0,66,0.0,'Substation',' ',37.7483765,-121.6772083
3,4,14.7860937,0.0,Alameda County,0.0,6.28916634,230,0.0,'Substation',' ',37.69128098,-122.0612774
4,5,75.2194427,0.0,Alameda County,0.0,31.9940882,115,0.0,'Substation',' ',37.59578193,-122.0174353
5,6,-0.7655508374661579,0.0,Trinity County,0.04277640690309559,0.0,66,0.0,'Substation',' ',40.09403073,-123.5091868
6,7,84.3949635,0.0,Alameda County,0.0,35.8968348,115,0.0,'Substation',' ',37.55699202,-122.05794
7,8,42.6532465,0.0,Alameda County,0.0,18.1422739,115,0.0,'Substation',' ',37.73868954,-122.1937991
8,9,5.26803352,0.0,Alameda County,0.0,2.24072292,115,0.0,'Substation',' ',37.49369132,-121.9394285
9,10,16.1682132,0.0,Alameda County,0.0,6.87704164,115,0.0,'Substation',' ',37.67126804,-122.1595387
10,11,4.07917096,0.0,Alameda County,0.0,1.73504816,115,0.0,'Substation',' ',37.876174,-122.245764
11,12,3.80154362,0.0,Alameda County,0.0,1.61696122,66,0.0,'Substation',' ',37.66794608,-121.8318768
12,13,22.7789334,0.0,Alameda County,0.0,9.68886739,115,0.0,'Substation',' ',37.59531056,-122.0174915
13,14,24.9893791,0.0,Alameda County,0.0,10.6290657,66,0.0,'Substation',' ',37.70853376,-121.9070045
14,15,16.1942412,0.0,Alameda County,0.0,6.88811249,66,0.0,'Substation',' ',37.68002781,-121.7805048
15,16,14.6084694,0.0,Alameda County,0.0,6.21361501,66,0.0,'Substation',' ',37.71164362,-121.8938504
16,17,30.1550124,0.0,Alameda County,0.0,12.8262334,66,0.0,'Substation',' ',37.67255501,-121.859528
17,18,0.0,0.0,Alameda County,0.0,0.0,230,0.0,'Substation',' ',37.79905699,-121.6199438
18,19,30.6137642,0.0,Alameda County,0.0,13.0213604,115,0.0,'Substation',' ',37.71062477,-122.1481883
19,20,47.1452455,0.0,Alameda County,0.0,20.0529157,115,0.0,'Substation',' ',37.76299826,-122.2144948
20,21,8.29559221,0.0,Alameda County,0.0,3.52847481,115,0.0,'Substation',' ',37.58690266,-121.869684
21,22,5.38721769,0.0,Alameda County,0.0,2.29141711,115,0.0,'Substation',' ',37.60924399,-121.842671
22,23,0.0,0.0,Alameda County,0.0,0.0,66,0.0,'Substation',' ',37.71111924,-121.7158749
23,24,5.27713337,0.0,Alameda County,0.0,2.24459348,66,0.0,'Substation',' ',37.66968929,-121.8544376
24,25,2.87094311,0.0,Amador County,0.0,1.2211365,66,0.0,'Substation',' ',38.408767,-120.822098
25,26,3.48465204,0.0,Amador County,0.0,1.4821735,66,0.0,'Substation',' ',38.34219061,-120.9349804
26,27,3.41317688,0.0,Amador County,0.0,1.45177202,66,0.0,'Substation',' ',38.37390104,-120.9575497
27,28,0.0,0.0,Amador County,0.0,0.0,66,0.0,'Substation',' ',38.27717343,-120.9138995
28,29,5.29404383,0.0,Amador County,0.0,2.25178623,66,0.0,'Substation',' ',38.36910799,-120.796754
29,30,2.96799689,0.0,Amador County,0.0,1.26241768,66,0.0,'Substation',' ',38.36863575,-120.8054803
30,31,1.67558891,0.0,Amador County,0.0,0.712700565,66,0.0,'Substation',' ',38.48076425,-120.8449436
31,32,0.0,0.0,Amador County,0.0,0.0,115,0.0,'Substation',' ',38.4984199,-120.2184202
32,33,3.20809037,0.0,Amador County,0.0,1.36453984,66,0.0,'Substation',' ',38.4127977,-120.6602339
33,34,0.0,0.0,San Joaquin County,0.0,0.0,115,0.0,'Substation',' ',37.71296547,-121.4775277
34,35,0.0,0.0,Butte County,0.0,0.0,66,0.0,'Substation',' ',39.48122633,-121.5654854
35,36,5.3508506,0.0,Butte County,0.0,2.27594861,66,0.0,'Substation',' ',39.36471317,-121.6856152
36,37,8.36454333,0.0,Butte County,0.0,3.55780271,66,0.0,'Substation',' ',39.47437782,-121.5747818
37,38,1.70235419,0.0,Butte County,0.0,0.724084998,66,0.0,'Substation',' ',39.4087526,-121.6886266
38,39,0.8009921392149497,0.0,Santa Barbara County,0.0,1.64989846,115,0.0,'Substation',' ',34.64326979,-120.4372802
39,40,-0.15838011367391866,0.0,Butte County,0.0333020286400674,0.0,66,0.0,'Substation',' ',39.81095374,-121.9196266
40,41,2.27183522,0.0,Butte County,0.0,0.966309956,66,0.0,'Substation',' ',39.38767374,-121.4031757
41,42,3.23142441,0.0,Butte County,0.0,1.37446482,115,0.0,'Substation',' ',39.71220645,-121.8133571
42,43,0.0,0.0,Butte County,0.0,0.0,115,0.0,'Substation',' ',39.71884016,-121.8209206
43,44,5.46606686,0.0,Butte County,0.0,2.32495508,115,0.0,'Substation',' ',39.72551493,-121.8470758
44,45,0.0,0.0,Riverside County,0.0,0.0,115,0.0,'Substation',' ',33.81774602,-116.3674057
45,46,0.0,0.0,Butte County,0.0,0.0,115,0.0,'Substation',' ',39.60773551,-121.7683336
46,47,9.0707373675252,0.0,Glenn County,0.03330249938484295,3.92554451,66,0.0005715093482243805,'Substation',' ',39.74641854,-122.0113693
47,48,12.5391056,0.0,Butte County,0.0,5.33342493,115,0.0,'Substation',' ',39.7602408,-121.9070486
48,49,0.0,0.0,Butte County,0.0,0.0,66,0.0,'Substation',' ',39.50399795,-121.560155
49,50,0.0,0.0,Butte County,0.0,0.0,66,0.0,'Substation',' ',39.76066295,-121.6187304
50,51,0.0,0.0,Butte County,0.0,0.0,66,0.0,'Substation',' ',39.37824172,-121.6850945
51,52,1.35850479,0.0,Butte County,0.0,0.577830949,115,0.0,'Substation',' ',39.76876106,-121.8240284
52,53,3.00555721,0.0,Butte County,0.0,1.27839371,115,0.0,'Substation',' ',39.48676454,-121.6880242
53,54,0.0,0.0,Butte County,0.0,0.0,115,0.0,'Substation',' ',39.49170026,-121.5409467
54,55,2.05944253,0.0,Calaveras County,0.0,0.875970142,66,0.0,'Substation',' ',38.16989692,-120.6672277
