,bus_i,l_ren,c_vec,county,carb_inten_no_renew,pd,kV,carb_inten_inc_all,Type,Import,Lat,Lon
0,1,40.3694004,0.0,Alameda County,0.0,28.883449,115,0.0,'Substation',' ',37.77243572,-122.2429162
1,2,8.6915572,0.0,Alameda County,0.0,6.21862466,66,0.0,'Substation',' ',37.77848161,-121.6259513
2,3,0.0,0.0,Alameda County,0.0,0.0,66,0.0,'Substation',' ',37.7483765,-121.6772083
3,4,16.2510277,0.0,Alameda County,0.0,11.6272653,230,0.0,'Substation',' ',37.69128098,-122.0612774
4,5,82.6718174,0.0,Alameda County,0.0,59.1499303,115,0.0,'Substation',' ',37.59578193,-122.0174353
5,6,0.0,0.0,Trinity County,0.0,0.0,66,0.0,'Substation',' ',40.09403073,-123.5091868
6,7,92.756404,0.0,Alameda County,0.0,66.3652379,115,0.0,'Substation',' ',37.55699202,-122.05794
7,8,46.8791216,0.0,Alameda County,0.0,33.5410163,115,0.0,'Substation',' ',37.73868954,-122.1937991
8,9,5.78996452,0.0,Alameda County,0.0,4.1425967,115,0.0,'Substation',' ',37.49369132,-121.9394285
9,10,17.7700808,0.0,Alameda County,0.0,12.7141156,115,0.0,'Substation',' ',37.67126804,-122.1595387
10,11,4.4833153,0.0,Alameda County,0.0,3.20771692,115,0.0,'Substation',' ',37.876174,-122.245764
11,12,4.17818197,0.0,Alameda County,0.0,2.9894005,66,0.0,'Substation',' ',37.66794608,-121.8318768
12,13,25.0357588,0.0,Alameda County,0.0,17.9125539,115,0.0,'Substation',' ',37.59531056,-122.0174915
13,14,27.4652048,0.0,Alameda County,0.0,19.650771,66,0.0,'Substation',' ',37.70853376,-121.9070045
14,15,17.7986876,0.0,Alameda County,0.0,12.7345831,66,0.0,'Substation',' ',37.68002781,-121.7805048
15,16,16.0558051,0.0,Alameda County,0.0,11.4875877,66,0.0,'Substation',' ',37.71164362,-121.8938504
16,17,33.1426239,0.0,Alameda County,0.0,23.7128438,66,0.0,'Substation',' ',37.67255501,-121.859528
17,18,0.0,0.0,Alameda County,0.0,0.0,230,0.0,'Substation',' ',37.79905699,-121.6199438
18,19,33.6468265,0.0,Alameda County,0.0,24.0735901,115,0.0,'Substation',' ',37.71062477,-122.1481883
19,20,51.8161658,0.0,Alameda County,0.0,37.0733666,115,0.0,'Substation',' ',37.76299826,-122.2144948
20,21,9.11747893,0.0,Alameda County,0.0,6.52336262,115,0.0,'Substation',' ',37.58690266,-121.869684
21,22,5.92095689,0.0,Alameda County,0.0,4.23631896,115,0.0,'Substation',' ',37.60924399,-121.842671
22,23,0.0,0.0,Alameda County,0.0,0.0,66,0.0,'Substation',' ',37.71111924,-121.7158749
23,24,5.79996597,0.0,Alameda County,0.0,4.14975252,66,0.0,'Substation',' ',37.66968929,-121.8544376
24,25,3.15538209,0.0,Amador County,0.0,2.2576089,66,0.0,'Substation',' ',38.408767,-120.822098
25,26,3.82989435,0.0,Amador County,0.0,2.7402081,66,0.0,'Substation',' ',38.34219061,-120.9349804
26,27,3.75133776,0.0,Amador County,0.0,2.68400253,66,0.0,'Substation',' ',38.37390104,-120.9575497
27,28,0.0,0.0,Amador County,0.0,0.0,66,0.0,'Substation',' ',38.27717343,-120.9138995
28,29,5.8185518,0.0,Amador County,0.0,4.16305029,66,0.0,'Substation',' ',38.36910799,-120.796754
29,30,3.26205152,0.0,Amador County,0.0,2.33392861,66,0.0,'Substation',' ',38.36863575,-120.8054803
30,31,1.84159806,0.0,Amador County,0.0,1.31762432,66,0.0,'Substation',' ',38.48076425,-120.8449436
31,32,0.0,0.0,Amador County,0.0,0.0,115,0.0,'Substation',' ',38.4984199,-120.2184202
32,33,3.52593229,0.0,Amador County,0.0,2.5227297,66,0.0,'Substation',' ',38.4127977,-120.6602339
33,34,-10.457603985412769,0.0,San Joaquin County,0.455939,0.0,115,0.0,'Substation',' ',37.71296547,-121.4775277
34,35,0.0,0.0,Butte County,0.0,0.0,66,0.0,'Substation',' ',39.48122633,-121.5654854
35,36,5.88098671,0.0,Butte County,0.0,4.20772114,66,0.0,'Substation',' ',39.36471317,-121.6856152
36,37,-0.6178201804682111,0.0,Butte County,0.3027180000000001,6.57758336,66,0.32306173672812283,'Substation',' ',39.47437782,-121.5747818
37,38,1.87101514,0.0,Butte County,0.0,1.33867161,66,0.0,'Substation',' ',39.4087526,-121.6886266
38,39,-8.501817974929676,0.0,Santa Barbara County,0.04603836341820006,3.05029411,115,0.1378476716686592,'Substation',' ',34.64326979,-120.4372802
39,40,0.0,0.0,Butte County,0.0,0.0,66,0.0,'Substation',' ',39.81095374,-121.9196266
40,41,-7.314164020468211,0.0,Butte County,0.3027180000000001,1.7864915,66,1.1894629804051786,'Substation',' ',39.38767374,-121.4031757
41,42,3.55157816,0.0,Butte County,0.0,2.54107878,115,0.0,'Substation',' ',39.71220645,-121.8133571
42,43,-9.180724998333863,0.0,Butte County,0.317768105977284,0.0,115,0.0,'Substation',' ',39.71884016,-121.8209206
43,44,-3.803463731530802,0.0,Butte County,0.3027180062037264,4.29832317,115,0.49437082930450893,'Substation',' ',39.72551493,-121.8470758
44,45,-4.185976090926625,0.0,Riverside County,0.22045730903248462,0.0,115,0.0,'Substation',' ',33.81774602,-116.3674057
45,46,-9.8110817715308,0.0,Butte County,0.30271800620372635,0.0,115,0.0,'Substation',' ',39.60773551,-121.7683336
46,47,10.1434958,0.0,Glenn County,0.0,7.25745589,66,0.0,'Substation',' ',39.74641854,-122.0113693
47,48,3.9703371284692004,0.0,Butte County,0.30271800620372635,9.86031267,115,0.2155069179835704,'Substation',' ',39.7602408,-121.9070486
48,49,-9.811081570468211,0.0,Butte County,0.3027180000000001,0.0,66,0.0,'Substation',' ',39.50399795,-121.560155
49,50,-9.811081570468206,0.0,Butte County,0.3027179999999999,0.0,66,0.0,'Substation',' ',39.76066295,-121.6187304
50,51,0.0,0.0,Butte County,0.0,0.0,66,0.0,'Substation',' ',39.37824172,-121.6850945
51,52,-8.3179829815308,0.0,Butte County,0.30271800620372635,1.06828049,115,1.9891457500809624,'Substation',' ',39.76876106,-121.8240284
52,53,3.30333312,0.0,Butte County,0.0,2.36346472,115,0.0,'Substation',' ',39.48676454,-121.6880242
53,54,-9.811081570468208,0.0,Butte County,0.302718,0.0,115,0.0,'Substation',' ',39.49170026,-121.5409467
54,55,2.26348203,0.0,Calaveras County,0.0,1.61947334,66,0.0,'Substation',' ',38.16989692,-120.6672277
55,56,5.89703806,0.0,Tuolumne County,0.0,4.21920554,115,0.0,'Substation',' ',38.06981688,-120.4221335
56,57,0.0,0.0,Calaveras County,0.0,0.0,66,0.0,'Substation',' ',38.10148065,-120.9261759
57,58,0.0,0.0,Calaveras County,0.0,0.0,115,0.0,'Substation',' ',38.0571528,-120.5339711
58,59,0.0,0.0,Tuolumne County,0.0,0.0,230,0.0,'Substation',' ',37.9446466,-120.5362212
59,60,0.0,0.0,Calaveras County,0.0,0.0,115,0.0,'Substation',' ',38.14698707,-120.4464194
60,61,0.0,0.0,Calaveras County,0.0,0.0,66,0.0,'Substation',' ',38.19974699,-120.719348
61,62,0.0,0.0,Colusa County,0.0,0.0,66,0.0,'Substation',' ',39.01747968,-122.0613948
62,63,5.41164118,0.0,Colusa County,0.0,3.87191438,66,0.0,'Substation',' ',39.21353467,-122.0025503
63,64,4.77439264,0.0,Colusa County,0.0,3.41597658,66,0.0,'Substation',' ',38.96982277,-122.0433322
64,65,5.16794326,0.0,Colusa County,0.0,3.69755369,66,0.0,'Substation',' ',38.96922396,-122.0704684
65,66,0.0,0.0,Colusa County,0.0,0.0,66,0.0,'Substation',' ',39.27695996,-122.1532889
66,67,2.28754087,0.0,Colusa County,0.0,1.63668693,66,0.0,'Substation',' ',39.40274718,-122.0132647
67,68,0.0,0.0,Colusa County,0.0,0.0,66,0.0,'Substation',' ',39.15748765,-122.1477121
68,69,10.065248151779642,0.0,Contra Costa County,0.455939,9.68860226,115,0.11704267931772368,'Substation',' ',37.99392322,-122.1301156
69,70,1.74167061,0.0,Contra Costa County,0.0,1.24612835,66,0.0,'Substation',' ',37.81698936,-121.5871457
70,71,0.0,0.0,Contra Costa County,0.0,0.0,66,0.0,'Substation',' ',38.01132999,-121.748771
71,72,1.7521935,0.0,Contra Costa County,0.0,1.25365725,66,0.0,'Substation',' ',37.88699377,-121.5769277
72,73,0.0,0.0,Contra Costa County,0.0,0.0,66,0.0,'Substation',' ',38.01049965,-121.7562696
73,74,41.5947522,0.0,Contra Costa County,0.0,29.7601622,115,0.0,'Substation',' ',38.02639867,-121.8496279
74,75,1.8164550917796407,0.0,Contra Costa County,0.455939,3.78676594,115,0.2994586899796407,'Substation',' ',38.01420008,-122.1158065
75,76,0.0,0.0,Contra Costa County,0.0,0.0,66,0.0,'Substation',' ',38.01900393,-122.2354177
76,77,18.0606268,0.0,Contra Costa County,0.0,12.9219951,66,0.0,'Substation',' ',37.92595616,-122.0713843
77,78,2.81610856,0.0,Contra Costa County,0.0,2.01486589,66,0.0,'Substation',' ',37.83870261,-121.6229064
78,79,0.0,0.0,Contra Costa County,0.0,0.0,66,0.0,'Substation',' ',37.92583801,-121.678276
79,80,4.37520888,0.0,Contra Costa County,0.0,3.13036907,115,0.0,'Substation',' ',38.0125913,-122.0426788
80,81,2.82744152,0.0,Contra Costa County,0.0,2.02297438,66,0.0,'Substation',' ',37.88525172,-121.8144465
