county,0
 County,
Alameda County,23.533239178928806
Alpine County,17.2449045
Amador County,2.685238174998846
Butte County,4.042509441751051
Calaveras County,3.7052583564438946
Clark County,
Colusa County,-21.396426966244064
Contra Costa County,3.41761324675012
El Dorado County,-25.513381803999586
Esmeralda County,-11.860992636724369
Fresno County,-41.41608873412651
Glenn County,-21.500586931059747
Humboldt County,-14.645832739506954
Imperial County,-35.18241616078549
Inyo County,-3.6726237893692475
Josephine County,
Kern County,-110.56503854008878
Kings County,11.400398416649827
Klamath County,
La Paz County,-57.25868324271003
Lake County,-42.20890133072914
Lassen County,9.851674177253983
Los Angeles County,-140.94370247307967
Madera County,9.16058205701018
Maricopa County,
Marin County,21.218735447759904
Mariposa County,2.1679242587920315
Mendocino County,-48.296717188920915
Merced County,-4.181543002925373
Modoc County,2.512840426606447
Mono County,-0.48285521615611326
Monterey County,-16.567945432501713
Municipio de Mexicali County,-28.69516331201279
Municipio de Tijuana County,-8.171877121543382
Napa County,21.17856732482721
Nevada County,2.694790624306014
Orange County,16.91492239971621
Placer County,6.758562591061565
Plumas County,3.6875423896506603
Riverside County,-43.461552338814954
Sacramento County,-16.406381255457557
San Benito County,-63.61441478149736
San Bernardino County,-67.03389540263824
San Diego County,-55.56576260158083
San Francisco County,73.59367005328122
San Joaquin County,0.04255694333057735
San Luis Obispo County,-1085.10185038149
San Mateo County,32.479402391799695
Santa Barbara County,-533.0509290934629
Santa Clara County,28.43135432967372
Santa Cruz County,23.353674375513275
Shasta County,-6.064887241183395
Sierra County,2.6254947894820915
Siskiyou County,-4.98020809837777
Solano County,18.820634327047745
Sonoma County,-20.033595500994615
Stanislaus County,-14.644371804951472
Sutter County,6.545593056836568
Tehama County,-4.636043244709041
Trinity County,-14.51429167982876
Tulare County,10.40608877973048
Tuolumne County,3.346600891858558
Ventura County,15.469818596806197
Yolo County,18.792765609938623
Yuba County,5.033220102845742
Yuma County,-32.624226248045716
